Facility ID,Facility_Name_,State_,Excess_Readmission_Ratio_READM30AMIHRRP,Excess_Readmission_Ratio_READM30CABGHRRP,Excess_Readmission_Ratio_READM30COPDHRRP,Excess_Readmission_Ratio_READM30HFHRRP,Excess_Readmission_Ratio_READM30HIPKNEEHRRP,Excess_Readmission_Ratio_READM30PNHRRP,Expected_Readmission_Rate_READM30AMIHRRP,Expected_Readmission_Rate_READM30CABGHRRP,Expected_Readmission_Rate_READM30COPDHRRP,Expected_Readmission_Rate_READM30HFHRRP,Expected_Readmission_Rate_READM30HIPKNEEHRRP,Expected_Readmission_Rate_READM30PNHRRP,Number_of_Readmissions_READM30AMIHRRP,Number_of_Readmissions_READM30CABGHRRP,Number_of_Readmissions_READM30COPDHRRP,Number_of_Readmissions_READM30HFHRRP,Number_of_Readmissions_READM30HIPKNEEHRRP,Number_of_Readmissions_READM30PNHRRP,Predicted_Readmission_Rate_READM30AMIHRRP,Predicted_Readmission_Rate_READM30CABGHRRP,Predicted_Readmission_Rate_READM30COPDHRRP,Predicted_Readmission_Rate_READM30HFHRRP,Predicted_Readmission_Rate_READM30HIPKNEEHRRP,Predicted_Readmission_Rate_READM30PNHRRP,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards),Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Lower_Confidence_Limit,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Number_of_Urinary_Catheter_Days,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Observed_Cases,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Predicted_Cases,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Upper_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards),Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Lower_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Observed_Cases,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Predicted_Cases,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Upper_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection:_Number_of_Device_Days,Infection_Clostridium_Difficile_(C.Diff),Infection_Clostridium_Difficile_(C.Diff):_Lower_Confidence_Limit,Infection_Clostridium_Difficile_(C.Diff):_Observed_Cases,Infection_Clostridium_Difficile_(C.Diff):_Patient_Days,Infection_Clostridium_Difficile_(C.Diff):_Predicted_Cases,Infection_Clostridium_Difficile_(C.Diff):_Upper_Confidence_Limit,Infection_MRSA_Bacteremia,Infection_MRSA_Bacteremia:_Lower_Confidence_Limit,Infection_MRSA_Bacteremia:_Observed_Cases,Infection_MRSA_Bacteremia:_Patient_Days,Infection_MRSA_Bacteremia:_Predicted_Cases,Infection_MRSA_Bacteremia:_Upper_Confidence_Limit,Infection_SSI__Abdominal_Hysterectomy,Infection_SSI__Abdominal_Hysterectomy:_Lower_Confidence_Limit,Infection_SSI__Abdominal_Hysterectomy:_Number_of_Procedures,Infection_SSI__Abdominal_Hysterectomy:_Observed_Cases,Infection_SSI__Abdominal_Hysterectomy:_Predicted_Cases,Infection_SSI__Abdominal_Hysterectomy:_Upper_Confidence_Limit,Infection_SSI__Colon_Surgery,Infection_SSI__Colon_Surgery:_Lower_Confidence_Limit,Infection_SSI__Colon_Surgery:_Number_of_Procedures,Infection_SSI__Colon_Surgery:_Observed_Cases,Infection_SSI__Colon_Surgery:_Predicted_Cases,Infection_SSI__Colon_Surgery:_Upper_Confidence_Limit,ZIP Code,ADI_National_Rank,ADI_State_Rank
100113,UF HEALTH SHANDS HOSPITAL,FL,0.9808,0.9491,0.9178,1.0099,1.0386,1.1594,13.2771,11.8375,20.5896,20.0268,6.0932,17.9278,19.0,,46.0,154.0,16.0,174.0,13.0221,11.2353,18.8972,20.2245,6.3286,20.785,0.254,0.15,33819.0,16.0,62.965,0.404,0.36,0.238,25.0,69.52,0.523,58327.0,0.415,0.327,71.0,309078.0,170.94,0.521,0.91,0.602,25.0,327228.0,27.476,1.323,0.0,,205.0,0.0,1.956,1.532,0.495,0.241,564.0,9.0,18.179,0.909,32610,,
100117,BAPTIST MEDICAL CENTER  BEACHES,FL,1.0158,,1.0133,0.895,0.9623,1.0216,15.9274,,19.2089,19.634,5.4262,15.7043,,,31.0,61.0,,60.0,16.1787,,19.4652,17.5724,5.2218,16.0433,0.0,,3845.0,0.0,2.741,1.093,0.0,,0.0,1.525,1.964,2179.0,0.082,0.014,2.0,37908.0,24.354,0.271,0.61,0.031,1.0,39332.0,1.639,3.009,0.0,,138.0,0.0,1.152,2.6,0.423,0.021,94.0,1.0,2.364,2.086,32250,,
100118,FLORIDA HOSPITAL FLAGLER,FL,1.0364,,0.9928,0.9989,1.008,0.9787,14.977,,18.3967,21.0587,5.8512,17.9129,30.0,,18.0,107.0,,86.0,15.5216,,18.2639,21.0365,5.8982,17.5316,,,770.0,1.0,0.526,,0.0,,0.0,1.006,2.978,1546.0,0.271,0.099,5.0,39178.0,18.431,0.601,1.099,0.184,2.0,39178.0,1.82,3.631,,,32.0,0.0,0.282,,0.328,0.016,122.0,1.0,3.05,1.617,32164,,
100121,BARTOW REGIONAL MEDICAL CENTER,FL,1.0497,,1.0182,1.0348,,0.9549,13.0527,,14.7422,19.7336,,14.8695,,,,20.0,,11.0,13.7014,,15.0099,20.4202,,14.1993,0.0,,1573.0,0.0,1.25,2.397,1.753,0.294,2.0,1.141,5.791,1393.0,0.338,0.057,2.0,17263.0,5.92,1.116,,,0.0,17263.0,0.627,,,,14.0,1.0,0.103,,,,28.0,0.0,0.692,,33830,,
100122,NORTH OKALOOSA MEDICAL CENTER,FL,1.0134,,0.9668,0.9943,,0.9108,17.4606,,19.9879,21.4555,,18.2792,15.0,,23.0,51.0,,59.0,17.6942,,19.3249,21.333,,16.6495,0.836,0.14,3387.0,2.0,2.392,2.762,1.467,0.246,2.0,1.363,4.848,1970.0,0.341,0.138,6.0,44623.0,17.6,0.709,0.573,0.029,1.0,46749.0,1.746,2.825,,,13.0,1.0,0.112,,1.756,0.558,86.0,4.0,2.278,4.236,32539,,
100124,SANTA ROSA MEDICAL CENTER,FL,1.0442,,0.9404,1.0442,0.8968,1.0062,14.2673,,17.9394,19.7991,5.1291,16.0994,,,15.0,31.0,,38.0,14.8975,,16.8708,20.675,4.5997,16.1991,0.512,0.026,2895.0,1.0,1.953,2.525,0.0,,0.0,1.476,2.03,2171.0,0.74,0.3,6.0,16687.0,8.108,1.539,,,0.0,16730.0,0.729,,,,18.0,0.0,0.157,,0.0,,61.0,0.0,1.609,1.862,32570,,
100125,HOMESTEAD HOSPITAL,FL,,,0.9863,1.0213,,0.9134,,,16.1914,21.2298,,15.6463,,,,18.0,,13.0,,,15.9698,21.6827,,14.2918,,,987.0,4.0,0.937,,,,0.0,0.984,,1162.0,0.0,,0.0,27288.0,11.299,0.265,0.0,,0.0,30950.0,1.916,1.564,,,3.0,0.0,0.036,,1.261,0.401,122.0,4.0,3.172,3.042,33033,,
100126,HCA FLORIDA PASADENA HOSPITAL,FL,1.0107,,0.9873,1.0083,1.124,0.9847,15.5013,,18.6232,20.6275,5.4216,17.2336,,,13.0,27.0,,30.0,15.6668,,18.3872,20.7987,6.094,16.9704,0.0,,2338.0,0.0,1.607,1.864,,,0.0,0.984,,1415.0,0.0,,0.0,14203.0,5.566,0.538,,,0.0,14203.0,0.712,,,,,,,,0.0,,43.0,0.0,1.125,2.663,33707,,
100127,MORTON PLANT HOSPITAL,FL,1.0201,0.9313,0.9682,1.1221,0.8707,0.9914,14.593,10.4938,19.9328,19.8813,6.2863,16.2147,55.0,14.0,47.0,197.0,,97.0,14.8859,9.7727,19.2998,22.3093,5.4738,16.0759,0.579,0.269,10930.0,8.0,13.813,1.1,0.568,0.264,8.0,14.09,1.078,13409.0,0.189,0.107,14.0,146257.0,74.138,0.309,0.316,0.1,4.0,151469.0,12.664,0.762,1.931,0.708,330.0,5.0,2.589,4.281,0.886,0.387,319.0,7.0,7.902,1.752,33756,,
100128,TAMPA GENERAL HOSPITAL,FL,1.004,0.935,1.056,1.084,1.1331,1.0012,15.9564,10.5822,19.444,21.8716,5.4174,18.7388,30.0,,40.0,193.0,26.0,74.0,16.0207,9.894,20.5338,23.7079,6.1385,18.7608,0.51,0.337,26520.0,25.0,49.059,0.741,0.975,0.733,51.0,52.324,1.271,45199.0,0.309,0.244,73.0,296488.0,235.899,0.387,1.149,0.784,29.0,329229.0,25.245,1.628,0.732,0.186,462.0,3.0,4.101,1.991,0.604,0.318,636.0,11.0,18.208,1.05,33606,,
100130,LAKESIDE MEDICAL CENTER,FL,,,,,,0.9552,,,,,,17.0374,,,,,,,,,,,,16.2737,,,579.0,0.0,0.449,,,,0.0,0.396,,478.0,0.0,,0.0,5569.0,1.792,1.672,,,0.0,5569.0,0.158,,,,,,,,,,7.0,0.0,0.166,,33430,,
100131,HCA FLORIDA AVENTURA HOSPITAL,FL,1.164,,1.0319,1.0783,0.9901,1.0376,15.5023,,17.4542,20.8263,5.3549,18.3102,25.0,,23.0,76.0,,101.0,18.0442,,18.0113,22.4578,5.3018,18.9981,0.098,0.005,6186.0,1.0,10.202,0.483,0.235,0.012,1.0,4.247,1.161,3655.0,0.0,,0.0,70234.0,34.657,0.086,0.641,0.163,3.0,70234.0,4.677,1.746,,,56.0,0.0,0.423,,1.221,0.388,132.0,4.0,3.276,2.945,33180,,
100132,SOUTH FLORIDA BAPTIST HOSPITAL,FL,0.9363,,0.9341,0.8937,,0.8999,16.6057,,20.4744,21.6449,,17.4266,,,,16.0,,17.0,15.5486,,19.1259,19.3449,,15.6827,1.102,0.35,5111.0,4.0,3.631,2.657,0.334,0.017,1.0,2.991,1.649,4292.0,0.157,0.026,2.0,32201.0,12.708,0.52,2.074,0.659,4.0,33138.0,1.929,5.002,,,82.0,0.0,0.735,,1.107,0.186,69.0,2.0,1.806,3.659,33563,,
100134,ED FRASER MEMORIAL HOSPITAL,FL,,,0.9664,1.0164,,0.9926,,,16.0443,19.1553,,13.7984,,,,,,,,,15.5049,19.4689,,13.6969,,,107.0,0.0,0.052,,,,0.0,0.001,,2.0,,,0.0,1881.0,0.626,,,,0.0,1881.0,0.04,,,,,,,,,,,,,,32063,,
100135,TALLAHASSEE MEMORIAL HEALTHCARE,FL,0.8686,1.0077,0.9759,0.9518,1.1286,1.0415,14.2223,10.1987,18.7962,20.3868,5.5937,16.4978,29.0,17.0,24.0,137.0,,77.0,12.3529,10.2768,18.3431,19.4037,6.3132,17.182,0.189,0.06,14259.0,4.0,21.185,0.455,0.523,0.229,7.0,13.383,1.035,13055.0,0.521,0.379,41.0,108376.0,78.735,0.7,0.895,0.416,8.0,122106.0,8.937,1.7,1.367,0.348,244.0,3.0,2.194,3.721,1.413,0.766,304.0,12.0,8.492,2.402,32308,,
100137,ADVENTHEALTH HEART OF FLORIDA,FL,1.0982,,0.9969,1.0097,1.1575,1.0931,13.7917,,16.7491,19.4069,6.0386,15.9933,15.0,,12.0,24.0,,32.0,15.1457,,16.6965,19.5955,6.9897,17.482,0.0,,3230.0,0.0,2.215,1.352,0.0,,0.0,3.0,0.999,4338.0,0.097,0.016,2.0,46374.0,20.582,0.321,1.133,0.19,2.0,46374.0,1.766,3.742,,,69.0,0.0,0.692,,0.0,,95.0,0.0,2.712,1.105,33837,,
100140,BAPTIST MEDICAL CENTER - NASSAU,FL,,,0.9853,0.9937,,0.9752,,,17.9391,19.2767,,15.4176,,,12.0,35.0,,29.0,,,17.6755,19.1558,,15.0356,,,1197.0,0.0,0.607,,,,0.0,0.393,,650.0,0.13,0.006,1.0,12750.0,7.704,0.64,,,1.0,12750.0,0.522,,,,27.0,0.0,0.267,,0.709,0.035,53.0,1.0,1.41,3.498,32034,,
100142,JACKSON HOSPITAL,FL,,,1.0626,1.0009,0.9458,1.077,,,15.5775,17.1262,4.284,14.6155,,,17.0,22.0,,29.0,,,16.5524,17.1411,4.0516,15.7407,,,956.0,2.0,0.525,,,,1.0,0.329,,489.0,1.003,0.466,8.0,10412.0,7.978,1.904,,,0.0,11145.0,0.542,,,,13.0,1.0,0.131,,,,20.0,0.0,0.55,,32446,,
100150,LOWER KEYS MEDICAL CENTER,FL,,,0.9771,0.8741,0.9569,1.0184,,,13.5492,19.4129,4.1237,14.8066,,,,17.0,,27.0,,,13.2385,16.9682,3.9461,15.0794,0.0,,1706.0,0.0,1.167,2.567,,,0.0,0.469,,666.0,0.224,0.011,1.0,8784.0,4.458,1.106,,,0.0,8857.0,0.464,,,,16.0,0.0,0.132,,1.923,0.322,40.0,2.0,1.04,6.354,33040,,
100151,MAYO CLINIC,FL,1.0864,0.8905,0.9956,1.0526,0.9987,0.8864,12.5539,9.8419,18.3863,20.9623,6.6936,17.8095,27.0,,27.0,193.0,,116.0,13.6383,8.7638,18.3049,22.0644,6.6852,15.7866,0.405,0.197,15971.0,9.0,22.227,0.743,0.354,0.186,11.0,31.085,0.615,29897.0,0.259,0.159,18.0,103038.0,69.4,0.402,0.463,0.147,4.0,103038.0,8.64,1.117,,,126.0,0.0,0.985,,0.847,0.413,381.0,9.0,10.624,1.555,32224,,
100154,SOUTH MIAMI HOSPITAL,FL,0.898,0.9608,1.0303,1.0713,,1.0573,13.672,11.5326,17.4867,20.0341,,16.4063,14.0,,13.0,88.0,,59.0,12.2768,11.0805,18.0161,21.4618,,17.3467,0.0,,3803.0,0.0,4.478,0.669,0.3,0.076,3.0,9.988,0.817,7515.0,0.195,0.071,5.0,56409.0,25.664,0.432,0.487,0.082,2.0,75183.0,4.105,1.61,0.305,0.015,439.0,1.0,3.274,1.506,0.609,0.194,260.0,4.0,6.563,1.47,33143,,
100156,HCA FLORIDA LAKE CITY HOSPITAL,FL,0.9783,,1.0718,1.0736,,1.0494,14.9047,,18.8877,20.1646,,16.9195,,,40.0,106.0,,88.0,14.5813,,20.2444,21.6496,,17.7547,0.554,0.028,2597.0,1.0,1.804,2.734,1.339,0.224,2.0,1.494,4.423,2139.0,0.214,0.068,4.0,34635.0,18.697,0.516,0.0,,0.0,34635.0,1.617,1.853,,,,,,,0.703,0.035,52.0,1.0,1.423,3.466,32055,,
100157,LAKELAND REGIONAL MEDICAL CENTER,FL,0.9848,1.1753,1.1386,1.0929,1.0242,1.1304,13.7556,10.1315,19.2397,19.2254,4.5738,15.4233,46.0,17.0,120.0,241.0,13.0,157.0,13.5464,11.9078,21.9064,21.0113,4.6844,17.4342,0.567,0.372,24431.0,24.0,42.338,0.831,1.08,0.66,18.0,16.663,1.674,15664.0,0.438,0.359,103.0,256980.0,235.31,0.529,1.109,0.696,20.0,267407.0,18.042,1.682,0.442,0.022,269.0,1.0,2.26,2.182,0.43,0.174,518.0,6.0,13.941,0.895,33805,,
100161,CENTRAL FLORIDA LAKE MONROE HOSPITAL,FL,0.9958,1.0482,0.9501,1.0467,0.9858,1.0341,15.6062,12.38,18.6285,20.3425,5.0303,16.7513,13.0,,,55.0,,34.0,15.5401,12.977,17.6981,21.2916,4.9591,17.3233,0.637,0.162,5358.0,3.0,4.708,1.734,1.326,0.421,4.0,3.016,3.199,3582.0,0.183,0.067,5.0,45622.0,27.25,0.407,1.999,0.81,6.0,45622.0,3.001,4.158,,,22.0,0.0,0.154,,1.532,0.39,68.0,3.0,1.958,4.17,32771,,
100166,HCA FLORIDA SARASOTA DOCTORS HOSPITAL,FL,0.951,,0.9421,1.1332,0.895,0.9764,12.6562,,17.507,20.1995,4.9188,16.935,11.0,,13.0,91.0,22.0,65.0,12.0365,,16.4939,22.8908,4.4022,16.5352,0.0,,2267.0,0.0,2.248,1.333,0.0,,0.0,1.278,2.344,1407.0,0.223,0.057,3.0,33218.0,13.45,0.607,0.0,,0.0,33218.0,1.818,1.648,,,66.0,1.0,0.48,,0.471,0.079,181.0,2.0,4.25,1.555,34233,,
100167,HCA FLORIDA MERCY HOSPITAL,FL,0.9683,,0.9688,1.0606,1.0852,1.0621,14.5286,,18.6642,21.291,4.7269,18.2666,,,,49.0,,37.0,14.0674,,18.0817,22.5807,5.1296,19.4003,0.0,,4099.0,0.0,3.463,0.865,3.008,1.467,9.0,2.992,5.52,3471.0,0.14,0.051,5.0,64152.0,35.757,0.31,0.896,0.228,3.0,75148.0,3.347,2.439,1.919,0.488,206.0,3.0,1.563,5.224,1.757,0.857,216.0,9.0,5.122,3.225,33317,,
100168,BOCA RATON REGIONAL HOSPITAL,FL,0.9795,1.1156,1.0534,0.999,0.9531,1.0383,14.2416,10.5701,18.9585,19.4698,6.7632,15.8952,41.0,18.0,46.0,210.0,,193.0,13.9501,11.7917,19.9702,19.4508,6.4458,16.5039,0.691,0.374,11973.0,12.0,17.366,1.175,0.726,0.294,6.0,8.269,1.509,7940.0,0.263,0.153,15.0,101719.0,57.087,0.424,0.749,0.274,5.0,105170.0,6.679,1.659,0.0,,402.0,0.0,2.844,1.053,0.951,0.416,318.0,7.0,7.357,1.882,33486,,
100173,ADVENTHEALTH TAMPA,FL,1.0526,1.197,0.9309,0.936,1.0111,0.9634,14.6006,11.6385,19.3265,21.4581,6.1244,18.2455,30.0,27.0,31.0,72.0,,86.0,15.3692,13.9315,17.9906,20.0853,6.1922,17.5782,0.977,0.427,5539.0,7.0,7.167,1.932,1.106,0.539,9.0,8.14,2.029,7420.0,0.278,0.17,18.0,132621.0,64.753,0.431,0.578,0.268,8.0,138381.0,13.846,1.097,0.0,,157.0,0.0,1.312,2.283,0.688,0.279,324.0,6.0,8.723,1.431,33613,,
100175,DESOTO MEMORIAL HOSPITAL,FL,,,1.0056,0.9902,,1.0174,,,17.439,19.9756,,15.9802,,,,,,14.0,,,17.5361,19.7795,,16.2574,,,602.0,0.0,0.31,,,,0.0,0.39,,624.0,1.061,0.178,2.0,5386.0,1.885,3.505,,,0.0,5386.0,0.208,,,,,,,,,,9.0,0.0,0.228,,34266,,
100176,PALM BEACH GARDENS MEDICAL CENTER,FL,0.9601,1.0066,1.0386,1.0183,1.2278,1.1135,13.6087,11.044,17.3326,19.4147,5.0501,15.7629,23.0,,23.0,93.0,,120.0,13.0654,11.1169,18.0008,19.7693,6.2006,17.5515,0.513,0.131,8172.0,3.0,5.844,1.397,0.0,,0.0,3.089,0.97,4203.0,0.408,0.237,15.0,52375.0,36.724,0.659,0.0,,0.0,52375.0,3.526,0.85,,,19.0,0.0,0.146,,0.439,0.022,88.0,1.0,2.28,2.163,33410,,
100177,CAPE CANAVERAL HOSPITAL,FL,0.9339,,0.8772,0.9046,0.9418,0.8895,12.5212,,19.5772,20.2847,6.1174,17.3231,14.0,,,35.0,,30.0,11.6939,,17.1727,18.3487,5.7611,15.4096,0.0,,3598.0,0.0,2.534,1.182,0.0,,0.0,1.193,2.511,1676.0,0.156,0.026,2.0,31564.0,12.846,0.514,2.276,0.579,3.0,31564.0,1.318,6.195,,,51.0,0.0,0.414,,0.417,0.021,96.0,1.0,2.397,2.058,32931,,
100179,HCA FLORIDA MEMORIAL HOSPITAL,FL,1.0191,1.0395,1.0514,1.0545,0.9893,0.9653,16.6134,12.471,20.9082,22.0845,4.1082,18.0383,26.0,,25.0,74.0,16.0,51.0,16.9308,12.9631,21.9836,23.2887,4.0644,17.4128,0.0,,6604.0,0.0,8.466,0.354,0.437,0.16,5.0,11.449,0.968,10951.0,0.047,0.012,3.0,94878.0,64.076,0.127,1.319,0.643,9.0,97343.0,6.823,2.421,,,53.0,0.0,0.451,,0.0,,280.0,0.0,8.284,0.362,32216,,
100180,HCA FLORIDA ST PETERSBURG HOSPITAL,FL,,,1.0372,1.0833,,1.0493,,,20.0882,21.333,,18.7661,,,14.0,25.0,,40.0,,,20.8352,23.1096,,19.6922,0.0,,1428.0,0.0,1.764,1.698,,,0.0,0.897,,984.0,0.116,0.006,1.0,18965.0,8.616,0.572,,,1.0,19730.0,0.926,,1.585,0.266,157.0,2.0,1.262,5.236,0.526,0.026,70.0,1.0,1.9,2.596,33710,,
100181,LARKIN COMMUNITY HOSPITAL,FL,,,,,,1.0652,,,,,,18.1728,,,,,,18.0,,,,,,19.3583,0.0,,1839.0,0.0,1.845,1.624,0.816,0.041,1.0,1.226,4.023,1351.0,0.201,0.01,1.0,15587.0,4.974,0.992,,,1.0,15587.0,0.886,,,,5.0,0.0,0.047,,,,10.0,0.0,0.245,,33143,,
100183,STEWARD CORAL GABLES HOSPITAL,FL,,,0.9575,1.0301,,0.9587,,,21.8708,23.7818,,18.5005,,,,25.0,,24.0,,,20.9409,24.4966,,17.7365,,,1085.0,0.0,0.769,,,,0.0,0.209,,279.0,0.331,0.084,3.0,17975.0,9.058,0.901,,,0.0,17975.0,0.81,,,,33.0,0.0,0.237,,,,38.0,0.0,0.853,,33134,,
100187,STEWARD PALMETTO GENERAL HOSPITAL,FL,1.0852,,1.0207,0.9939,1.0175,0.9758,17.1999,,24.7432,21.8563,5.3509,17.9498,28.0,,14.0,38.0,,23.0,18.6659,,25.2555,21.7222,5.4446,17.5157,0.865,0.402,6067.0,8.0,9.253,1.642,0.134,0.007,1.0,7.484,0.659,6721.0,0.051,0.009,2.0,64107.0,39.428,0.168,0.622,0.158,3.0,68653.0,4.823,1.693,,,80.0,1.0,0.639,,2.239,0.82,81.0,5.0,2.233,4.963,33016,,
100189,HCA FLORIDA NORTHWEST HOSPITAL,FL,1.0963,,1.051,1.0801,,1.0065,15.6531,,18.5169,19.8737,,16.5183,21.0,,21.0,68.0,,43.0,17.1601,,19.4604,21.4663,,16.6256,0.0,,3101.0,0.0,3.907,0.767,0.513,0.086,2.0,3.898,1.695,3290.0,0.069,0.012,2.0,49818.0,29.02,0.228,0.315,0.016,1.0,57104.0,3.175,1.553,1.234,0.314,309.0,3.0,2.432,3.357,1.267,0.322,88.0,3.0,2.367,3.449,33063,,
100191,HCA FLORIDA TRINITY HOSPITAL,FL,1.0166,,1.0465,1.0959,1.1685,1.0989,15.1653,,17.4149,21.5334,4.5311,16.8021,21.0,,21.0,65.0,,58.0,15.4166,,18.2245,23.5992,5.2948,18.4638,0.0,,2879.0,0.0,3.564,0.841,0.0,,0.0,2.186,1.37,2093.0,0.257,0.119,8.0,51340.0,31.184,0.487,0.845,0.215,3.0,55796.0,3.55,2.3,0.622,0.031,190.0,1.0,1.608,3.067,0.505,0.129,228.0,3.0,5.935,1.376,34655,,
100200,BROWARD HEALTH IMPERIAL POINT,FL,,,1.0067,1.0467,,1.0526,,,18.1497,18.4181,,15.6367,,,,19.0,,27.0,,,18.2717,19.2788,,16.4599,0.469,0.023,2091.0,1.0,2.131,2.314,0.56,0.028,1.0,1.785,2.763,1969.0,0.157,0.026,2.0,23496.0,12.762,0.518,1.016,0.17,2.0,23496.0,1.968,3.358,0.0,,203.0,0.0,1.659,1.806,0.882,0.148,84.0,2.0,2.267,2.915,33308,,
100204,HCA FLORIDA NORTH FLORIDA HOSPITAL,FL,0.9391,1.1092,1.0696,0.982,1.1386,0.9791,14.6544,12.2284,19.0341,20.1109,5.062,16.9562,49.0,24.0,69.0,197.0,26.0,145.0,13.7619,13.5641,20.3593,19.7492,5.7636,16.6026,0.323,0.082,9499.0,3.0,9.281,0.88,0.117,0.006,1.0,8.575,0.575,9012.0,0.105,0.051,9.0,133585.0,85.516,0.193,1.02,0.474,8.0,143675.0,7.842,1.937,3.284,1.043,133.0,4.0,1.218,7.922,1.081,0.502,270.0,8.0,7.398,2.053,32605,,
100206,HCA FLORIDA SOUTH TAMPA HOSPITAL,FL,1.0092,,0.9924,1.1015,,1.0854,15.5431,,18.343,20.05,,17.1621,,,,37.0,,26.0,15.6863,,18.2041,22.0853,,18.6276,,,1057.0,0.0,0.748,,,,1.0,0.293,,414.0,0.0,,0.0,18162.0,7.656,0.391,,,1.0,18162.0,0.75,,,,34.0,0.0,0.296,,0.0,,48.0,0.0,1.117,2.682,33609,,
100209,HCA FLORIDA KENDALL HOSPITAL,FL,1.0862,,1.0097,0.9595,,0.9691,18.1537,,19.7256,22.2274,,19.1836,21.0,,,29.0,,53.0,19.7181,,19.9179,21.3283,,18.5917,0.0,,6846.0,0.0,8.547,0.351,0.796,0.292,5.0,6.279,1.765,5649.0,0.074,0.023,4.0,90914.0,54.245,0.178,0.434,0.11,3.0,99980.0,6.917,1.18,1.57,0.499,298.0,4.0,2.548,3.787,0.665,0.169,167.0,3.0,4.513,1.809,33175,,
100211,ADVENTHEALTH DADE CITY,FL,0.9468,,1.0333,1.0582,,0.8784,16.3887,,18.8647,21.3912,,17.775,,,11.0,34.0,,11.0,15.5168,,19.4935,22.6364,,15.6134,0.0,,1589.0,0.0,1.12,2.675,,,0.0,0.77,,1069.0,0.0,,0.0,19186.0,7.34,0.408,,,1.0,19186.0,0.787,,,,27.0,0.0,0.284,,,,21.0,0.0,0.65,,33525,,
100212,MARION COMMUNTIY HOSPITAL,FL,1.1141,1.0477,1.0303,1.0273,1.0924,1.0589,13.1366,10.6172,18.1818,19.4414,4.5874,15.9214,88.0,18.0,62.0,221.0,31.0,205.0,14.636,11.1235,18.7335,19.9722,5.0114,16.8585,0.054,0.003,13617.0,1.0,18.482,0.267,0.161,0.027,2.0,12.442,0.531,12182.0,0.018,0.003,2.0,169230.0,109.314,0.06,0.382,0.122,4.0,169230.0,10.46,0.922,,,97.0,0.0,0.769,,0.0,,336.0,0.0,8.767,0.342,34471,,
100213,HCA FLORIDA BLAKE HOSPITAL,FL,0.996,1.1004,1.0063,1.0137,0.7782,1.0922,14.4599,11.9214,17.6014,19.6866,4.8689,16.0283,24.0,12.0,25.0,75.0,,68.0,14.4015,13.1182,17.7121,19.9561,3.7888,17.5064,0.3,0.076,5666.0,3.0,10.014,0.815,0.35,0.089,3.0,8.574,0.952,5069.0,0.134,0.042,4.0,59898.0,29.926,0.322,0.442,0.074,2.0,59898.0,4.523,1.461,,,40.0,0.0,0.295,,0.645,0.032,61.0,1.0,1.551,3.18,34209,,
100217,SEBASTIAN RIVER MEDICAL CENTER,FL,0.9775,,0.9595,1.034,1.05,1.0224,12.2214,,18.4336,19.1414,4.3948,15.6156,11.0,,13.0,55.0,,39.0,11.9461,,17.6863,19.7927,4.6145,15.9654,0.84,0.042,1719.0,1.0,1.19,4.144,,,0.0,0.727,,1041.0,0.216,0.036,2.0,15813.0,9.259,0.714,,,3.0,15813.0,0.669,,,,10.0,0.0,0.094,,0.0,,54.0,0.0,1.286,2.329,32958,,
100220,GULF COAST MEDICAL CENTER LEE HEALTH,FL,1.0193,,0.9966,0.9931,1.0886,0.8807,13.3755,,19.7963,20.8969,6.4279,16.3055,62.0,,57.0,206.0,,119.0,13.6342,,19.7292,20.7532,6.9975,14.3598,0.051,0.003,12855.0,1.0,19.699,0.25,0.425,0.108,3.0,7.054,1.157,8138.0,0.268,0.189,35.0,183862.0,130.813,0.368,0.601,0.279,8.0,183862.0,13.318,1.141,0.0,,149.0,0.0,1.264,2.37,0.782,0.445,624.0,14.0,17.9,1.281,33912,,
100223,HCA FLORIDA FORT WALTON-DESTIN HOSPITAL,FL,0.9949,1.0072,1.0215,1.0051,0.9147,1.0889,13.8394,14.2075,17.188,20.1109,5.3112,17.0489,35.0,23.0,25.0,98.0,,87.0,13.7682,14.3095,17.5575,20.2144,4.8582,18.5638,0.428,0.109,7157.0,3.0,7.003,1.166,0.542,0.138,3.0,5.535,1.475,6007.0,0.175,0.077,7.0,60007.0,40.007,0.346,0.643,0.108,2.0,61149.0,3.111,2.124,,,57.0,0.0,0.441,,0.779,0.131,92.0,2.0,2.569,2.572,32547,,
